FID,STATION_NAME,LOCAL_TRIP_START_TIME,date,time,IMOS_SITE_CODE,_TRIP_CODE,_SAMPLE_CODE,UTC_TRIP_START_TIME,LATITUDE,LONGITUDE,REPLICATE,PROCHLOROCOCCUS_CELLSPERML,SYNECOCHOCCUS_CELLSPERML,PICOEUKARYOTES_CELLSPERML,PROCHLOROCOCCUS_FLAG,SYNECOCHOCCUS_FLAG,PICOEUKARYOTES_FLAG,SAMPLE_COMMENTS,geom
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a10,Darwin,2015-08-04T08:00:00Z,2015-08-04,08:00:00,DAR,DAR20150803_22:30,DAR20150803_22:30_PHYCYT_02,2015-08-03T22:30:00Z,-12.4,130.768,2,3145.68,27637.04,3145.68,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a11,Darwin,2015-08-04T11:00:00Z,2015-08-04,11:00:00,DAR,DAR20150804_01:30,DAR20150804_01:30_PHYCYT_01,2015-08-04T01:30:00Z,-12.4,130.768,1,2527.78,33366.67,3033.33,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a12,Darwin,2015-08-04T11:00:00Z,2015-08-04,11:00:00,DAR,DAR20150804_01:30,DAR20150804_01:30_PHYCYT_02,2015-08-04T01:30:00Z,-12.4,130.768,2,1617.78,33973.33,4145.56,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a13,Darwin,2015-08-04T14:00:00Z,2015-08-04,14:00:00,DAR,DAR20150804_04:30,DAR20150804_04:30_PHYCYT_01,2015-08-04T04:30:00Z,-12.4,130.768,1,919.19,47338.38,4595.96,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a14,Darwin,2015-08-04T14:00:00Z,2015-08-04,14:00:00,DAR,DAR20150804_04:30,DAR20150804_04:30_PHYCYT_02,2015-08-04T04:30:00Z,-12.4,130.768,2,1432.41,47437.96,3201.85,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a15,Darwin,2015-11-18T08:16:00Z,2015-11-18,08:16:00,DAR,DAR20151117,DAR20151117_PHYCYT_01,2015-11-17T22:46:00Z,-12.4,130.768,1,1706.25,100542.36,6066.67,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a16,Darwin,2015-11-18T08:16:00Z,2015-11-18,08:16:00,DAR,DAR20151117,DAR20151117_PHYCYT_02,2015-11-17T22:46:00Z,-12.4,130.768,2,1516.67,102223.33,6319.44,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a17,Darwin,2016-02-02T07:00:00Z,2016-02-02,07:00:00,DAR,DAR20160201_2130,DAR20160201_2130_PHYCYT_01,2016-02-01T21:30:00Z,-12.4,130.768,1,1308.5,83981.7,4520.26,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a18,Darwin,2016-02-02T07:00:00Z,2016-02-02,07:00:00,DAR,DAR20160201_2130,DAR20160201_2130_PHYCYT_02,2016-02-01T21:30:00Z,-12.4,130.768,2,2464.58,85818.06,6129.86,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a19,Darwin,2016-02-02T10:00:00Z,2016-02-02,10:00:00,DAR,DAR20160202_0030,DAR20160202_0030_PHYCYT_01,2016-02-02T00:30:00Z,-12.4,130.768,1,2730,82001.11,4651.11,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a1a,Darwin,2016-02-02T10:00:00Z,2016-02-02,10:00:00,DAR,DAR20160202_0030,DAR20160202_0030_PHYCYT_02,2016-02-02T00:30:00Z,-12.4,130.768,2,2696.3,76732.1,3932.1,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a1b,Darwin,2016-02-02T13:00:00Z,2016-02-02,13:00:00,DAR,DAR20160202_0330,DAR20160202_0330_PHYCYT_01,2016-02-02T03:30:00Z,-12.4,130.768,1,1788.89,80422.22,4744.44,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a1c,Darwin,2016-02-02T13:00:00Z,2016-02-02,13:00:00,DAR,DAR20160202_0330,DAR20160202_0330_PHYCYT_02,2016-02-02T03:30:00Z,-12.4,130.768,2,2255.56,85944.44,3966.67,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a1d,Darwin,2016-02-02T16:00:00Z,2016-02-02,16:00:00,DAR,DAR20160202_0630,DAR20160202_0630_PHYCYT_01,2016-02-02T06:30:00Z,-12.4,130.768,1,1843.79,97185.62,4460.78,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a1e,Darwin,2016-02-02T16:00:00Z,2016-02-02,16:00:00,DAR,DAR20160202_0630,DAR20160202_0630_PHYCYT_02,2016-02-02T06:30:00Z,-12.4,130.768,2,5650.33,92070.59,8386.27,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a1f,Darwin,2016-05-31T07:50:00Z,2016-05-31,07:50:00,DAR,DAR20160530,DAR20160530_PHYCYT_01,2016-05-30T22:20:00Z,-12.4,130.768,1,1538.65,115222.71,2945.41,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a20,Darwin,2016-05-31T07:50:00Z,2016-05-31,07:50:00,DAR,DAR20160530,DAR20160530_PHYCYT_02,2016-05-30T22:20:00Z,-12.4,130.768,2,1390.28,113328.7,3412.5,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a21,Darwin,2016-07-24T08:00:00Z,2016-07-24,08:00:00,DAR,DAR20160723,DAR20160723_PHYCYT_01,2016-07-23T22:30:00Z,-12.4,130.768,1,1095.37,48870.37,5729.63,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a22,Darwin,2016-07-24T08:00:00Z,2016-07-24,08:00:00,DAR,DAR20160723,DAR20160723_PHYCYT_02,2016-07-23T22:30:00Z,-12.4,130.768,2,1011.11,55021.3,5392.59,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a23,Darwin,2016-07-24T11:01:00Z,2016-07-24,11:01:00,DAR,DAR20160724_0130,DAR20160724_0130_PHYCYT_01,2016-07-24T01:31:00Z,-12.4,130.768,1,758.33,46595.37,5139.81,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a24,Darwin,2016-07-24T11:01:00Z,2016-07-24,11:01:00,DAR,DAR20160724_0130,DAR20160724_0130_PHYCYT_02,2016-07-24T01:31:00Z,-12.4,130.768,2,388.89,47133.33,4511.11,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a25,Darwin,2016-07-24T14:00:00Z,2016-07-24,14:00:00,DAR,DAR20160724_0430,DAR20160724_0430_PHYCYT_01,2016-07-24T04:30:00Z,-12.4,130.768,1,421.3,49712.96,5476.85,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a26,Darwin,2016-07-24T14:00:00Z,2016-07-24,14:00:00,DAR,DAR20160724_0430,DAR20160724_0430_PHYCYT_02,2016-07-24T04:30:00Z,-12.4,130.768,2,433.33,52288.89,4983.33,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a27,Darwin,2016-07-24T17:00:00Z,2016-07-24,17:00:00,DAR,DAR20160724_0730,DAR20160724_0730_PHYCYT_01,2016-07-24T07:30:00Z,-12.4,130.768,1,866.67,54527.78,4766.67,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a28,Darwin,2016-07-24T17:00:00Z,2016-07-24,17:00:00,DAR,DAR20160724_0730,DAR20160724_0730_PHYCYT_02,2016-07-24T07:30:00Z,-12.4,130.768,2,404.44,55004.44,5055.56,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a29,Darwin,2016-11-08T08:11:00Z,2016-11-08,08:11:00,DAR,DAR20161107,DAR20161107_PHYCYT_01,2016-11-07T22:41:00Z,-12.4,130.768,1,2857.49,105771.01,7209.66,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a2a,Darwin,2016-11-08T08:11:00Z,2016-11-08,08:11:00,DAR,DAR20161107,DAR20161107_PHYCYT_02,2016-11-07T22:41:00Z,-12.4,130.768,2,2725.6,112980.68,6286.47,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a2b,Darwin,2017-02-03T07:00:00Z,2017-02-03,07:00:00,DAR,DAR20170202_2130,DAR20170202_2130_PHYCYT_01,2017-02-02T21:30:00Z,-12.4,130.768,1,2022.22,66971.24,8921.57,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a2c,Darwin,2017-02-03T07:00:00Z,2017-02-03,07:00:00,DAR,DAR20170202_2130,DAR20170202_2130_PHYCYT_02,2017-02-02T21:30:00Z,-12.4,130.768,2,2022.22,63008.19,7397.08,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a2d,Darwin,2017-02-03T10:00:00Z,2017-02-03,10:00:00,DAR,DAR20170203_0030,DAR20170203_0030_PHYCYT_01,2017-02-03T00:30:00Z,-12.4,130.768,1,1078.52,83180.74,8762.96,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a2e,Darwin,2017-02-03T10:00:00Z,2017-02-03,10:00:00,DAR,DAR20170203_0030,DAR20170203_0030_PHYCYT_02,2017-02-03T00:30:00Z,-12.4,130.768,2,1137.5,82911.11,5750.69,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a2f,Darwin,2017-02-03T13:00:00Z,2017-02-03,13:00:00,DAR,DAR20170203_0330,DAR20170203_0330_PHYCYT_01,2017-02-03T03:30:00Z,-12.4,130.768,1,1396.3,94514.81,6981.48,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a30,Darwin,2017-02-03T13:00:00Z,2017-02-03,13:00:00,DAR,DAR20170203_0330,DAR20170203_0330_PHYCYT_02,2017-02-03T03:30:00Z,-12.4,130.768,2,2426.67,98330.56,7381.11,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a31,Darwin,2017-02-03T16:00:00Z,2017-02-03,16:00:00,DAR,DAR20170203_0630,DAR20170203_0630_PHYCYT_01,2017-02-03T06:30:00Z,-12.4,130.768,1,1792.42,84703.54,6388.38,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a32,Darwin,2017-02-03T16:00:00Z,2017-02-03,16:00:00,DAR,DAR20170203_0630,DAR20170203_0630_PHYCYT_02,2017-02-03T06:30:00Z,-12.4,130.768,2,1826.52,76126.88,6849.46,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a33,Darwin,2017-05-17T08:47:00Z,2017-05-17,08:47:00,DAR,DAR20170516,DAR20170516_PHYCYT_01,2017-05-16T23:17:00Z,-12.4,130.768,1,1516.67,64003.33,4044.44,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a34,Darwin,2017-05-17T08:47:00Z,2017-05-17,08:47:00,DAR,DAR20170516,DAR20170516_PHYCYT_02,2017-05-16T23:17:00Z,-12.4,130.768,2,3096.53,97129.86,4802.78,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a35,Darwin,2017-07-15T07:00:00Z,2017-07-15,07:00:00,DAR,DAR20170714_2130,DAR20170714_2130_PHYCYT_01,2017-07-14T21:30:00Z,-12.4,130.768,1,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a36,Darwin,2017-07-15T07:00:00Z,2017-07-15,07:00:00,DAR,DAR20170714_2130,DAR20170714_2130_PHYCYT_01,2017-07-14T21:30:00Z,-12.4,130.768,1,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a37,Darwin,2017-07-15T07:00:00Z,2017-07-15,07:00:00,DAR,DAR20170714_2130,DAR20170714_2130_PHYCYT_01,2017-07-14T21:30:00Z,-12.4,130.768,1,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a38,Darwin,2017-07-15T07:00:00Z,2017-07-15,07:00:00,DAR,DAR20170714_2130,DAR20170714_2130_PHYCYT_02,2017-07-14T21:30:00Z,-12.4,130.768,2,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a39,Darwin,2017-07-15T07:00:00Z,2017-07-15,07:00:00,DAR,DAR20170714_2130,DAR20170714_2130_PHYCYT_02,2017-07-14T21:30:00Z,-12.4,130.768,2,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a3a,Darwin,2017-07-15T07:00:00Z,2017-07-15,07:00:00,DAR,DAR20170714_2130,DAR20170714_2130_PHYCYT_02,2017-07-14T21:30:00Z,-12.4,130.768,2,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a3b,Darwin,2017-07-15T07:00:00Z,2017-07-15,07:00:00,DAR,DAR20170714_2130,DAR20170714_2130_PHYCYT_03,2017-07-14T21:30:00Z,-12.4,130.768,3,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a3c,Darwin,2017-07-15T07:00:00Z,2017-07-15,07:00:00,DAR,DAR20170714_2130,DAR20170714_2130_PHYCYT_03,2017-07-14T21:30:00Z,-12.4,130.768,3,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a3d,Darwin,2017-07-15T07:00:00Z,2017-07-15,07:00:00,DAR,DAR20170714_2130,DAR20170714_2130_PHYCYT_03,2017-07-14T21:30:00Z,-12.4,130.768,3,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a3e,Darwin,2017-07-15T10:00:00Z,2017-07-15,10:00:00,DAR,DAR20170715_0030,DAR20170715_0030_PHYCYT_01,2017-07-15T00:30:00Z,-12.4,130.768,1,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a3f,Darwin,2017-07-15T10:00:00Z,2017-07-15,10:00:00,DAR,DAR20170715_0030,DAR20170715_0030_PHYCYT_01,2017-07-15T00:30:00Z,-12.4,130.768,1,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a40,Darwin,2017-07-15T10:00:00Z,2017-07-15,10:00:00,DAR,DAR20170715_0030,DAR20170715_0030_PHYCYT_01,2017-07-15T00:30:00Z,-12.4,130.768,1,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a41,Darwin,2017-07-15T10:00:00Z,2017-07-15,10:00:00,DAR,DAR20170715_0030,DAR20170715_0030_PHYCYT_02,2017-07-15T00:30:00Z,-12.4,130.768,2,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a42,Darwin,2017-07-15T10:00:00Z,2017-07-15,10:00:00,DAR,DAR20170715_0030,DAR20170715_0030_PHYCYT_02,2017-07-15T00:30:00Z,-12.4,130.768,2,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a43,Darwin,2017-07-15T10:00:00Z,2017-07-15,10:00:00,DAR,DAR20170715_0030,DAR20170715_0030_PHYCYT_02,2017-07-15T00:30:00Z,-12.4,130.768,2,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a44,Darwin,2017-07-15T10:00:00Z,2017-07-15,10:00:00,DAR,DAR20170715_0030,DAR20170715_0030_PHYCYT_03,2017-07-15T00:30:00Z,-12.4,130.768,3,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a45,Darwin,2017-07-15T10:00:00Z,2017-07-15,10:00:00,DAR,DAR20170715_0030,DAR20170715_0030_PHYCYT_03,2017-07-15T00:30:00Z,-12.4,130.768,3,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a46,Darwin,2017-07-15T10:00:00Z,2017-07-15,10:00:00,DAR,DAR20170715_0030,DAR20170715_0030_PHYCYT_03,2017-07-15T00:30:00Z,-12.4,130.768,3,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a47,Darwin,2017-07-15T13:00:00Z,2017-07-15,13:00:00,DAR,DAR20170715_0330,DAR20170715_0330_PHYCYT_01,2017-07-15T03:30:00Z,-12.4,130.768,1,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a48,Darwin,2017-07-15T13:00:00Z,2017-07-15,13:00:00,DAR,DAR20170715_0330,DAR20170715_0330_PHYCYT_01,2017-07-15T03:30:00Z,-12.4,130.768,1,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a49,Darwin,2017-07-15T13:00:00Z,2017-07-15,13:00:00,DAR,DAR20170715_0330,DAR20170715_0330_PHYCYT_01,2017-07-15T03:30:00Z,-12.4,130.768,1,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a4a,Darwin,2017-07-15T13:00:00Z,2017-07-15,13:00:00,DAR,DAR20170715_0330,DAR20170715_0330_PHYCYT_02,2017-07-15T03:30:00Z,-12.4,130.768,2,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a4b,Darwin,2017-07-15T13:00:00Z,2017-07-15,13:00:00,DAR,DAR20170715_0330,DAR20170715_0330_PHYCYT_02,2017-07-15T03:30:00Z,-12.4,130.768,2,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a4c,Darwin,2017-07-15T13:00:00Z,2017-07-15,13:00:00,DAR,DAR20170715_0330,DAR20170715_0330_PHYCYT_02,2017-07-15T03:30:00Z,-12.4,130.768,2,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a4d,Darwin,2017-07-15T13:00:00Z,2017-07-15,13:00:00,DAR,DAR20170715_0330,DAR20170715_0330_PHYCYT_03,2017-07-15T03:30:00Z,-12.4,130.768,3,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a4e,Darwin,2017-07-15T13:00:00Z,2017-07-15,13:00:00,DAR,DAR20170715_0330,DAR20170715_0330_PHYCYT_03,2017-07-15T03:30:00Z,-12.4,130.768,3,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a4f,Darwin,2017-07-15T13:00:00Z,2017-07-15,13:00:00,DAR,DAR20170715_0330,DAR20170715_0330_PHYCYT_03,2017-07-15T03:30:00Z,-12.4,130.768,3,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a50,Darwin,2017-07-15T16:00:00Z,2017-07-15,16:00:00,DAR,DAR20170715_0630,DAR20170715_0630_PHYCYT_01,2017-07-15T06:30:00Z,-12.4,130.768,1,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a51,Darwin,2017-07-15T16:00:00Z,2017-07-15,16:00:00,DAR,DAR20170715_0630,DAR20170715_0630_PHYCYT_01,2017-07-15T06:30:00Z,-12.4,130.768,1,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a52,Darwin,2017-07-15T16:00:00Z,2017-07-15,16:00:00,DAR,DAR20170715_0630,DAR20170715_0630_PHYCYT_01,2017-07-15T06:30:00Z,-12.4,130.768,1,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a53,Darwin,2017-07-15T16:00:00Z,2017-07-15,16:00:00,DAR,DAR20170715_0630,DAR20170715_0630_PHYCYT_02,2017-07-15T06:30:00Z,-12.4,130.768,2,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a54,Darwin,2017-07-15T16:00:00Z,2017-07-15,16:00:00,DAR,DAR20170715_0630,DAR20170715_0630_PHYCYT_02,2017-07-15T06:30:00Z,-12.4,130.768,2,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a55,Darwin,2017-07-15T16:00:00Z,2017-07-15,16:00:00,DAR,DAR20170715_0630,DAR20170715_0630_PHYCYT_02,2017-07-15T06:30:00Z,-12.4,130.768,2,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a56,Darwin,2017-07-15T16:00:00Z,2017-07-15,16:00:00,DAR,DAR20170715_0630,DAR20170715_0630_PHYCYT_03,2017-07-15T06:30:00Z,-12.4,130.768,3,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a57,Darwin,2017-07-15T16:00:00Z,2017-07-15,16:00:00,DAR,DAR20170715_0630,DAR20170715_0630_PHYCYT_03,2017-07-15T06:30:00Z,-12.4,130.768,3,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a58,Darwin,2017-07-15T16:00:00Z,2017-07-15,16:00:00,DAR,DAR20170715_0630,DAR20170715_0630_PHYCYT_03,2017-07-15T06:30:00Z,-12.4,130.768,3,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a59,Darwin,2017-10-10T07:57:00Z,2017-10-10,07:57:00,DAR,DAR20171009,DAR20171009_PHYCYT_01,2017-10-09T22:27:00Z,-12.4,130.768,1,1146,76777,4988,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a5a,Darwin,2017-10-10T07:57:00Z,2017-10-10,07:57:00,DAR,DAR20171009,DAR20171009_PHYCYT_01,2017-10-09T22:27:00Z,-12.4,130.768,1,1903,102420,4520,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a5b,Darwin,2017-10-10T07:57:00Z,2017-10-10,07:57:00,DAR,DAR20171009,DAR20171009_PHYCYT_01,2017-10-09T22:27:00Z,-12.4,130.768,1,1711,72256,2878,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a5c,Darwin,2017-10-10T07:57:00Z,2017-10-10,07:57:00,DAR,DAR20171009,DAR20171009_PHYCYT_02,2017-10-09T22:27:00Z,-12.4,130.768,2,2191,74317,3202,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a5d,Darwin,2017-10-10T07:57:00Z,2017-10-10,07:57:00,DAR,DAR20171009,DAR20171009_PHYCYT_02,2017-10-09T22:27:00Z,-12.4,130.768,2,1314,80990,3691,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a5e,Darwin,2017-10-10T07:57:00Z,2017-10-10,07:57:00,DAR,DAR20171009,DAR20171009_PHYCYT_02,2017-10-09T22:27:00Z,-12.4,130.768,2,2090,69295,2831,1,1,1,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a5f,Darwin,2017-10-10T07:57:00Z,2017-10-10,07:57:00,DAR,DAR20171009,DAR20171009_PHYCYT_03,2017-10-09T22:27:00Z,-12.4,130.768,3,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a60,Darwin,2017-10-10T07:57:00Z,2017-10-10,07:57:00,DAR,DAR20171009,DAR20171009_PHYCYT_03,2017-10-09T22:27:00Z,-12.4,130.768,3,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2a61,Darwin,2017-10-10T07:57:00Z,2017-10-10,07:57:00,DAR,DAR20171009,DAR20171009_PHYCYT_03,2017-10-09T22:27:00Z,-12.4,130.768,3,NA,NA,NA,0,0,0,NA,POINT (130.76805 -12.4)
